-9.305849725391416527e+00,1.689773746987115643e+01,-2.795155135471941943e+00,9.716569937118894273e+00
3.485779274700408492e-01,1.840732811894615395e+01,-1.102167953534743994e+01,1.102719031990542220e+01
1.245442423289517997e+01,5.450089848197968934e+00,-9.476644463412320363e-01,1.249042636885490509e+01
5.499318621248763250e+00,5.960904559984425255e+00,4.231785018472758786e+00,6.939056833647054390e+00
-1.100627566945640678e+00,5.714888995998445687e+00,7.915985931965988875e+00,7.992134528159803075e+00
-3.923243249973604740e+00,1.162539620153925757e+00,-9.865624523265886126e+00,1.061707986371623313e+01
-9.468990767374487305e+00,5.798726867525099138e+00,-5.981699878867503539e-01,9.487865591745686444e+00
1.066770431450209555e+00,1.441040341218640464e+01,-1.104048097214825574e+01,1.109189881173571379e+01
3.510728448404081714e+00,8.401194770853980032e+00,-4.125901617569836866e+00,5.417405134960752378e+00
-1.573461370768418632e+00,4.360487040461924479e+00,-1.073534512555862186e+01,1.085004219577765916e+01
1.239849194042785818e+01,8.028476781283303554e-01,3.279886487563194564e+00,1.282498568296098185e+01
1.672853654655561240e+00,1.822343316539340208e+01,-4.764903267554644550e+00,5.050024009749597198e+00
-6.878036909468272064e+00,1.615575983954494532e+01,5.420648048403041486e+00,8.757329329919228300e+00
1.231553924746894602e+01,1.700626609608253759e+01,-1.685562252510252490e+00,1.243035104343539388e+01
7.274974609275365323e-01,9.206060524118345967e+00,-1.103744152651847443e+01,1.106139087126797449e+01
5.775489556100169786e+00,4.912149750543313154e-01,-1.646194969059665558e+00,6.005517254057263443e+00
6.246641677838693951e+00,3.505311270453726369e+00,-2.069436509764020771e-01,6.250068633702421828e+00
-5.972671146763972594e+00,2.074519611076421199e+01,6.214764223357798656e+00,8.619518256800372313e+00
6.308883555737931914e+00,1.828248343712088797e+01,1.803684444742418291e+00,6.561652939318435074e+00
4.954231540026420078e+00,9.100223101319876662e+00,5.056131909550191317e+00,7.078762606484569453e+00
7.921513787651521810e+00,1.369304883886813329e+01,-8.659926800915377143e+00,1.173646935347958831e+01
1.202839484873944542e+01,1.672466076366558951e+01,4.784243663886195819e+00,1.294493221583708475e+01
1.177384510137751406e+01,1.888262413708190479e+01,5.523293772968553839e+00,1.300500682713179224e+01
2.249526424182026751e+00,1.143878963445710895e+01,1.379326915057713876e+01,1.397550152922449307e+01
4.592107697968946134e+00,6.670375936271960349e+00,5.490095259993720056e+00,7.157415670027218013e+00
3.383461540393827516e+00,1.340221886146385799e+01,6.555939835822564454e+00,7.377544247664623356e+00
1.253059653098492454e+01,1.036028394450218659e+00,-3.772440831784590332e-01,1.253627386908185670e+01
2.911743959382390390e+00,7.599801123105956790e+00,-4.422145414896663240e+00,5.294678739592367123e+00
1.856781306322383140e-01,5.667496294591806816e+00,1.412279975645518881e+01,1.412402029625863342e+01
2.023397379210084335e+00,6.334602493077761132e+00,-4.701881617454477968e+00,5.118772088963384981e+00
6.168632673220226792e+00,1.045081522746029634e+01,-5.546253654971818881e-01,6.193515831349186485e+00
-1.712758659658683680e+00,1.883532891683642418e+01,7.884003243318215226e+00,8.067902414313644854e+00
-1.898596196260394331e+00,4.885179612489274348e-01,-1.065128695414852977e+01,1.081917655351224461e+01
8.515744457860230376e-01,1.538630784995303147e+00,7.696824400785294173e+00,7.743790085819712843e+00
-7.805337207142072131e+00,1.045633362597047977e+00,-6.431942915297671703e+00,1.011400902623901743e+01
1.077669778316512428e+01,4.208124084850237701e+00,-5.491306972918621021e+00,1.209510923392181603e+01
8.454171420079578780e+00,8.382779256362749010e+00,-8.224529243701631742e+00,1.179474017011793663e+01
8.756714992047047730e+00,1.441892420885595527e+01,-7.952757321347109887e+00,1.182904926290281367e+01
4.436622135151866431e+00,1.611545097915207592e+01,-1.049634957719962358e+01,1.139548026266985481e+01
6.343358117597504453e+00,4.740487003797669630e+00,5.154572606663574419e-01,6.364266524562262717e+00
2.222744760927975793e+00,1.804504606983298132e+01,-4.654412499750498533e+00,5.157921091880569797e+00
-7.422381809433626465e+00,2.315074758462450699e+00,4.818029656327082577e+00,8.849020369185419455e+00
6.158870127759008994e+00,5.834352130903635469e+00,2.589857022144936849e+00,6.681245441214962000e+00
5.284859866641310688e+00,8.933883756084627592e+00,4.587237186453603677e+00,6.998034639441190308e+00
-6.041339128810983006e-01,1.823833468559778348e+00,7.907191315594682024e+00,7.930236584497905028e+00
1.205045261530644751e+01,3.919631875527117337e+00,-2.688985387082194922e+00,1.234682350427378417e+01
-8.793159151284312358e+00,3.347509478920429604e+00,-4.554519787775854311e+00,9.902691470355767578e+00
-4.686613354024594003e+00,3.121808624202524918e+00,-9.434619187052861733e+00,1.053453292437911770e+01
1.245134547819884396e+01,8.090499332678470878e+00,-9.671599482922199620e-01,1.248885113143092163e+01
1.356189484498042885e+00,1.753252334143093805e+01,1.397477246898982095e+01,1.404042433396864809e+01
4.110068818456632300e+00,1.813132420928109667e+00,-3.724971730864672370e+00,5.546898240295242033e+00
2.017288749477136878e-01,9.745259178333107286e+00,-4.750546620219391336e+00,4.754827833882689703e+00
6.224026969260411768e+00,1.213499313369424470e+01,-3.179622174133588386e-01,6.232143426284681098e+00
3.975308557461152859e+00,1.355803977891548939e+01,-3.825460344330661844e+00,5.516994197302580005e+00
7.143885771205006563e+00,1.941704075632527093e+01,1.155303233520038120e+01,1.358335967462435079e+01
3.635392317423585151e+00,2.839437262362845882e+00,-4.051841692300823361e+00,5.443665897265336895e+00
9.914631487271487131e+00,1.815123197530134647e+01,-6.709364504868655210e+00,1.197144475773858474e+01
4.389803563563810407e+00,1.922548471112992985e+01,5.704587214411415808e+00,7.198103264993058303e+00
-7.880027366686213064e+00,1.689954735067124147e+01,-6.318916968115191324e+00,1.010067042080166821e+01
1.253731909588998583e+01,1.652173711168610737e+01,2.312163979113275314e+00,1.274874395297343099e+01
-8.052724281534700879e+00,9.467030716910428412e-01,-6.044102001228790932e+00,1.006864128647338674e+01
1.191077540601332352e+01,1.215382561033112907e+01,-3.112597030748510907e+00,1.231076078267774321e+01
-1.312923728702919401e-01,5.869560135653373756e+00,7.869568505039942430e+00,7.870663640550935369e+00
1.693425936425995426e-01,1.621609087720966969e+01,-4.745041353224499048e+00,4.748062168699162200e+00
1.259379465381379859e+01,1.948455435949774639e+01,4.441692603531203765e-01,1.260162489976081091e+01
-2.099441182545353168e+00,1.827149140835891217e+01,7.839393381896507584e+00,8.115647963969987444e+00
7.785381745500082884e-01,1.948858132482270733e+01,-4.810251495291584689e+00,4.872847333662997826e+00
8.374665315481795158e-01,2.879361682047650639e+00,7.700242050270414751e+00,7.745648960817683282e+00
3.176456562289165841e+00,5.233034545547246452e+00,6.695776327822636098e+00,7.411025362548686601e+00
-3.829663551254673948e+00,1.685956382528338082e+01,7.399260543026410453e+00,8.331589254121691823e+00
2.294884920417943758e-02,6.213058979361703038e-01,-1.099763704806844444e+01,1.099766099180764023e+01
2.542849636525025936e+00,3.854052426944608811e+00,1.372026040455635787e+01,1.395391091568283137e+01
9.106026697705697615e+00,1.018030108472051865e+01,-7.614210690815629512e+00,1.186995900007493532e+01
2.920317878559770097e+00,1.770159210411040185e+00,-4.418555620953637408e+00,5.296403523835473415e+00
-8.265861854902480488e+00,2.024479334476738401e+01,-5.674909183201690688e+00,1.002641842543581241e+01
1.695768865075450549e+00,9.679973138752007600e+00,-4.761569286227200770e+00,5.054520166277061577e+00
8.738846131390953786e+00,1.427388278002596955e+01,-7.969340708743416712e+00,1.182699552042536517e+01
-8.533266387095425065e-01,1.667495018141813290e+01,-1.088393172768455663e+01,1.091733191788313562e+01
6.086453967877982763e+00,9.971568655302588624e+00,2.851530787137158907e+00,6.721320534916387146e+00
6.334756761322874574e+00,2.003146406235912025e+01,4.120932221440425369e-01,6.348146504993637862e+00
5.658493218146504411e+00,1.959428245673530355e+01,-1.879549904036800667e+00,5.962487177476756273e+00
8.737268009260580115e+00,1.539976610135546942e+01,1.019760889347091748e+01,1.342874079762676409e+01
2.209007017889133451e+00,5.873204581712095695e+00,-4.657958861964944575e+00,5.155219953100081298e+00
7.939833158312314954e-01,8.735490597775656951e+00,7.710598694031304490e+00,7.751370312803770091e+00
3.134598591790678679e+00,9.393539037150050675e+00,6.722824376236482991e+00,7.417686696361309728e+00
1.206231592973067279e+01,1.453772917784244001e+01,4.673398589921514024e+00,1.293600092644224908e+01
6.513932935132790147e-01,7.387494191940547239e+00,-4.803214279795533947e+00,4.847182752946891604e+00
5.582753977162509429e+00,1.176602084567796247e+01,4.079081785461519338e+00,6.914191939916605634e+00
-2.885256921948351039e+00,6.463387591652130837e+00,-1.032769176455721194e+01,1.072314900993890596e+01
1.260591273715709093e+01,1.045111797966480083e+01,9.752556109788521610e-01,1.264358174899680520e+01
1.086067608812165197e+01,1.990865598371008360e+01,-5.353426162054447879e+00,1.210840438553595888e+01
-3.037011532342261511e+00,5.556258747848572987e+00,7.651131781444845181e+00,8.231844057355269584e+00
9.305363875346872149e+00,1.165275106366930480e+01,9.596422842355796234e+00,1.336716605050968454e+01
2.648023527758159190e+00,2.084760251782444840e+01,7.009246079798566065e+00,7.492767126418138801e+00
-2.530482372400720603e+00,5.615315446134702349e+00,7.767116925533098737e+00,8.168931776672732070e+00
4.874579094514630562e+00,1.923910759499829926e+00,5.157827123248603485e+00,7.096809281782767265e+00
5.919200334653290652e-01,1.252309972354775525e+01,-1.103330498935589254e+01,1.104917138586252712e+01
-1.125318353652229986e+00,4.848631523987324776e+00,-1.083378697839136429e+01,1.089207426022375458e+01
1.209243391484548447e+01,2.796643126454461559e+00,4.571869077964131556e+00,1.292783604672297315e+01
-9.459684474243299945e+00,1.453758229158980519e+01,-1.572662024130732528e+00,9.589520123258655104e+00
4.522023672659459592e+00,8.500516707326697841e+00,-3.374178021100526337e+00,5.642142803418787267e+00
1.681405223615630495e+00,1.958066524150348542e+01,7.444322170345162526e+00,7.631844868830500062e+00
-6.443524864084080761e+00,1.573939701695234383e+01,5.829731544671471255e+00,8.689348799363930453e+00
-5.374685320702259794e+00,6.985005881163436570e+00,-8.968501649371807716e+00,1.045568095015131860e+01
-5.120246378061849013e-01,1.885791697991981408e+01,-1.093681275211651105e+01,1.094879182396756079e+01
8.466487560868165119e+00,1.034055736502325473e+01,1.045949449433262046e+01,1.345668743396047695e+01
-9.467563304426994009e+00,1.799305683148348933e+01,-5.654925687296100678e-01,9.484436555147649273e+00
2.308867967190038062e+00,1.827610906479005237e+01,-1.096265293356651327e+01,1.120315270947204134e+01
